Posizionamento_Disciplina,Squadra,Punti,anno,disciplina,PtTotaliOlimpiade,Posizionamento_Olimpiade
0,CONTE DI WALTER,12,2023,Calciobalilla,349,19
0,CONTE DI LUNA,12,2023,Calciobalilla,348,22
0,MACBETH,12,2023,Calciobalilla,338,26
0,ELENA,12,2023,Calciobalilla,334,28
0,DON ALVARO,12,2023,Calciobalilla,326,31
0,SEID,12,2023,Calciobalilla,294,45
0,MACDUFF,12,2023,Calciobalilla,292,46
0,RODRIGO,12,2023,Calciobalilla,282,51
0,PREZIOSILLA,12,2023,Calciobalilla,277,59
0,ELISABETTA DI VALOIS,12,2023,Calciobalilla,274,61
0,PROCIDA,12,2023,Calciobalilla,273,62
0,GILDA,12,2023,Calciobalilla,262,70
0,ARVINO,10,2023,Calciobalilla,468,1
0,OTELLO,10,2023,Calciobalilla,440,3
0,GISELDA,10,2023,Calciobalilla,344,23
0,LUISA MILLER,10,2023,Calciobalilla,316,33
0,RIGOLETTO,10,2023,Calciobalilla,309,36
0,AIDA,10,2023,Calciobalilla,295,43
0,AROLDO,10,2023,Calciobalilla,295,44
0,ERNANI,10,2023,Calciobalilla,289,47
0,BARBARIGO,10,2023,Calciobalilla,281,55
0,MEDORA,10,2023,Calciobalilla,256,74
0,FENTON,10,2023,Calciobalilla,250,78
0,ROLANDO,10,2023,Calciobalilla,247,79
0,EZIO,8,2023,Calciobalilla,381,7
0,ZAMORO,8,2023,Calciobalilla,366,11
0,FILIPPO II,8,2023,Calciobalilla,350,17
0,MINA,8,2023,Calciobalilla,348,21
0,DUNCANO,8,2023,Calciobalilla,343,24
0,FORD,8,2023,Calciobalilla,336,27
0,ALICE,8,2023,Calciobalilla,333,29
0,PAGANO,8,2023,Calciobalilla,327,30
0,GUY DE MONTFORT,8,2023,Calciobalilla,311,35
0,GULNÀRA,8,2023,Calciobalilla,308,37
0,AMELIA,8,2023,Calciobalilla,304,39
0,EGBERTO,8,2023,Calciobalilla,289,48
0,GODVINO,8,2023,Calciobalilla,282,53
0,RADAMES,8,2023,Calciobalilla,280,56
0,NABUCODONOSOR,8,2023,Calciobalilla,277,58
0,FALSTAFF,8,2023,Calciobalilla,275,60
0,LEONORA,8,2023,Calciobalilla,269,64
0,WURM,8,2023,Calciobalilla,268,66
0,ABDALLO,8,2023,Calciobalilla,261,72
0,AMNERIS,8,2023,Calciobalilla,233,83
0,FRA MELITONE,8,2023,Calciobalilla,232,85
0,GASTONE,8,2023,Calciobalilla,220,86
0,SPARAFUCILE,6,2023,Calciobalilla,363,13
0,ABIGAILLE,6,2023,Calciobalilla,357,15
0,ATTILA,6,2023,Calciobalilla,348,20
0,ODABELLA,6,2023,Calciobalilla,311,34
0,BARBAROSSA,6,2023,Calciobalilla,301,40
0,STIFFELIO,6,2023,Calciobalilla,297,42
0,ZACCARIA,6,2023,Calciobalilla,289,49
0,ARRIGO,6,2023,Calciobalilla,271,63
0,DUCA DI MANTOVA,6,2023,Calciobalilla,267,67
0,LIDA,6,2023,Calciobalilla,264,68
0,CALATRAVA,6,2023,Calciobalilla,263,69
0,ATALIBA,6,2023,Calciobalilla,261,71
0,LUCREZIA,6,2023,Calciobalilla,257,73
0,LINA,6,2023,Calciobalilla,255,75
0,VICLINDA,6,2023,Calciobalilla,255,76
0,FRANCESCO FOSCARI,6,2023,Calciobalilla,251,77
0,MANRICO,6,2023,Calciobalilla,245,80
0,STANKAR,6,2023,Calciobalilla,243,81
0,RUY GOMEZ,6,2023,Calciobalilla,242,82
0,CONTE RICCARDO,6,2023,Calciobalilla,232,84
0,RAFFAELE,6,2023,Calciobalilla,212,87
0,PISANA,6,2023,Calciobalilla,192,88
0,LUCREZIA,30,2023,Canotto Race,257,73
0,RAMFIS,25,2023,Canotto Race,414,6
0,ALFREDO,21,2023,Canotto Race,436,4
0,MARCOVALDO,18,2023,Canotto Race,376,9
0,ARVINO,16,2023,Canotto Race,468,1
0,ZAMORO,16,2023,Canotto Race,366,11
0,ABIGAILLE,16,2023,Canotto Race,357,15
0,GULNÀRA,16,2023,Canotto Race,308,37
0,EZIO,14,2023,Canotto Race,381,7
0,AZUCENA,14,2023,Canotto Race,353,16
0,CASSIO,14,2023,Canotto Race,350,18
0,GISELDA,14,2023,Canotto Race,344,23
0,MACBETH,14,2023,Canotto Race,338,26
0,ALZIRA,14,2023,Canotto Race,281,54
0,ARRIGO,14,2023,Canotto Race,271,63
0,LIDA,14,2023,Canotto Race,264,68
0,IAGO,12,2023,Canotto Race,441,2
0,ULDINO,12,2023,Canotto Race,365,12
0,CORRADO,12,2023,Canotto Race,359,14
0,LUISA MILLER,12,2023,Canotto Race,316,33
0,ODABELLA,12,2023,Canotto Race,311,34
0,RIGOLETTO,12,2023,Canotto Race,309,36
0,AMELIA,12,2023,Canotto Race,304,39
0,GUSMANO,12,2023,Canotto Race,300,41
0,AROLDO,12,2023,Canotto Race,295,44
0,ZACCARIA,12,2023,Canotto Race,289,49
0,DESDEMONA,12,2023,Canotto Race,287,50
0,RE CARLO,12,2023,Canotto Race,282,52
0,GERMONT,12,2023,Canotto Race,279,57
0,ATALIBA,12,2023,Canotto Race,261,71
0,MEDORA,12,2023,Canotto Race,256,74
0,MANRICO,12,2023,Canotto Race,245,80
0,DON CARLOS,10,2023,Canotto Race,378,8
0,FILIPPO II,10,2023,Canotto Race,350,17
0,CONTE DI WALTER,10,2023,Canotto Race,349,19
0,MINA,10,2023,Canotto Race,348,21
0,ULRICA,10,2023,Canotto Race,339,25
0,FORD,10,2023,Canotto Race,336,27
0,ALICE,10,2023,Canotto Race,333,29
0,BARBAROSSA,10,2023,Canotto Race,301,40
0,WURM,10,2023,Canotto Race,268,66
0,GILDA,10,2023,Canotto Race,262,70
0,RUY GOMEZ,10,2023,Canotto Race,242,82
0,GASTONE,10,2023,Canotto Race,220,86
0,OTELLO,8,2023,Canotto Race,440,3
0,MALCOLM,8,2023,Canotto Race,373,10
0,SPARAFUCILE,8,2023,Canotto Race,363,13
0,ATTILA,8,2023,Canotto Race,348,20
0,CONTE DI LUNA,8,2023,Canotto Race,348,22
0,PAGANO,8,2023,Canotto Race,327,30
0,DON ALVARO,8,2023,Canotto Race,326,31
0,VIOLETTA,8,2023,Canotto Race,319,32
0,RODOLFO,8,2023,Canotto Race,307,38
0,STIFFELIO,8,2023,Canotto Race,297,42
0,SEID,8,2023,Canotto Race,294,45
0,MACDUFF,8,2023,Canotto Race,292,46
0,RODRIGO,8,2023,Canotto Race,282,51
0,GODVINO,8,2023,Canotto Race,282,53
0,BARBARIGO,8,2023,Canotto Race,281,55
0,NABUCODONOSOR,8,2023,Canotto Race,277,58
0,ELVIRA,8,2023,Canotto Race,269,65
0,CALATRAVA,8,2023,Canotto Race,263,69
0,LINA,8,2023,Canotto Race,255,75
0,FENTON,8,2023,Canotto Race,250,78
0,AMNERIS,8,2023,Canotto Race,233,83
0,PISANA,8,2023,Canotto Race,192,88
0,RENATO,6,2023,Canotto Race,418,5
0,DUNCANO,6,2023,Canotto Race,343,24
0,ELENA,6,2023,Canotto Race,334,28
0,GUY DE MONTFORT,6,2023,Canotto Race,311,35
0,AIDA,6,2023,Canotto Race,295,43
0,ERNANI,6,2023,Canotto Race,289,47
0,EGBERTO,6,2023,Canotto Race,289,48
0,RADAMES,6,2023,Canotto Race,280,56
0,PREZIOSILLA,6,2023,Canotto Race,277,59
0,FALSTAFF,6,2023,Canotto Race,275,60
0,ELISABETTA DI VALOIS,6,2023,Canotto Race,274,61
0,PROCIDA,6,2023,Canotto Race,273,62
0,LEONORA,6,2023,Canotto Race,269,64
0,DUCA DI MANTOVA,6,2023,Canotto Race,267,67
0,ABDALLO,6,2023,Canotto Race,261,72
0,VICLINDA,6,2023,Canotto Race,255,76
0,FRANCESCO FOSCARI,6,2023,Canotto Race,251,77
0,ROLANDO,6,2023,Canotto Race,247,79
0,STANKAR,6,2023,Canotto Race,243,81
0,CONTE RICCARDO,6,2023,Canotto Race,232,84
0,FRA MELITONE,6,2023,Canotto Race,232,85
0,RAFFAELE,6,2023,Canotto Race,212,87
0,AZUCENA,30,2023,Disc Golf,353,16
0,ULRICA,25,2023,Disc Golf,339,25
0,DON CARLOS,21,2023,Disc Golf,378,8
0,IAGO,18,2023,Disc Golf,441,2
0,SEID,18,2023,Disc Golf,294,45
0,EZIO,17,2023,Disc Golf,381,7
0,MALCOLM,17,2023,Disc Golf,373,10
0,ABIGAILLE,17,2023,Disc Golf,357,15
0,GISELDA,17,2023,Disc Golf,344,23
0,ELENA,17,2023,Disc Golf,334,28
0,GUY DE MONTFORT,17,2023,Disc Golf,311,35
0,GULNÀRA,17,2023,Disc Golf,308,37
0,ELVIRA,17,2023,Disc Golf,269,65
0,ARVINO,15,2023,Disc Golf,468,1
0,CONTE DI LUNA,15,2023,Disc Golf,348,22
0,PAGANO,15,2023,Disc Golf,327,30
0,AIDA,15,2023,Disc Golf,295,43
0,OTELLO,14,2023,Disc Golf,440,3
0,ZAMORO,14,2023,Disc Golf,366,11
0,FILIPPO II,14,2023,Disc Golf,350,17
0,FORD,14,2023,Disc Golf,336,27
0,RODOLFO,14,2023,Disc Golf,307,38
0,RODRIGO,14,2023,Disc Golf,282,51
0,ABDALLO,14,2023,Disc Golf,261,72
0,ALFREDO,13,2023,Disc Golf,436,4
0,MARCOVALDO,13,2023,Disc Golf,376,9
0,DON ALVARO,13,2023,Disc Golf,326,31
0,RIGOLETTO,13,2023,Disc Golf,309,36
0,MEDORA,13,2023,Disc Golf,256,74
0,MINA,12,2023,Disc Golf,348,21
0,DUNCANO,12,2023,Disc Golf,343,24
0,LUISA MILLER,12,2023,Disc Golf,316,33
0,STIFFELIO,12,2023,Disc Golf,297,42
0,NABUCODONOSOR,12,2023,Disc Golf,277,58
0,LEONORA,12,2023,Disc Golf,269,64
0,RAMFIS,11,2023,Disc Golf,414,6
0,ULDINO,11,2023,Disc Golf,365,12
0,CASSIO,11,2023,Disc Golf,350,18
0,ATTILA,11,2023,Disc Golf,348,20
0,GODVINO,11,2023,Disc Golf,282,53
0,MANRICO,11,2023,Disc Golf,245,80
0,FRA MELITONE,11,2023,Disc Golf,232,85
0,RENATO,10,2023,Disc Golf,418,5
0,SPARAFUCILE,10,2023,Disc Golf,363,13
0,CORRADO,10,2023,Disc Golf,359,14
0,VIOLETTA,10,2023,Disc Golf,319,32
0,ODABELLA,10,2023,Disc Golf,311,34
0,FRANCESCO FOSCARI,10,2023,Disc Golf,251,77
0,ROLANDO,10,2023,Disc Golf,247,79
0,CONTE RICCARDO,10,2023,Disc Golf,232,84
0,ALICE,9,2023,Disc Golf,333,29
0,MACDUFF,9,2023,Disc Golf,292,46
0,GERMONT,9,2023,Disc Golf,279,57
0,FALSTAFF,9,2023,Disc Golf,275,60
0,DUCA DI MANTOVA,9,2023,Disc Golf,267,67
0,LIDA,9,2023,Disc Golf,264,68
0,GILDA,9,2023,Disc Golf,262,70
0,VICLINDA,9,2023,Disc Golf,255,76
0,STANKAR,9,2023,Disc Golf,243,81
0,CONTE DI WALTER,8,2023,Disc Golf,349,19
0,ERNANI,8,2023,Disc Golf,289,47
0,EGBERTO,8,2023,Disc Golf,289,48
0,ZACCARIA,8,2023,Disc Golf,289,49
0,RADAMES,8,2023,Disc Golf,280,56
0,ARRIGO,8,2023,Disc Golf,271,63
0,LINA,8,2023,Disc Golf,255,75
0,FENTON,8,2023,Disc Golf,250,78
0,RAFFAELE,8,2023,Disc Golf,212,87
0,AMELIA,7,2023,Disc Golf,304,39
0,BARBAROSSA,7,2023,Disc Golf,301,40
0,GUSMANO,7,2023,Disc Golf,300,41
0,AROLDO,7,2023,Disc Golf,295,44
0,ALZIRA,7,2023,Disc Golf,281,54
0,BARBARIGO,7,2023,Disc Golf,281,55
0,PREZIOSILLA,7,2023,Disc Golf,277,59
0,ELISABETTA DI VALOIS,7,2023,Disc Golf,274,61
0,ATALIBA,7,2023,Disc Golf,261,71
0,AMNERIS,7,2023,Disc Golf,233,83
0,MACBETH,6,2023,Disc Golf,338,26
0,DESDEMONA,6,2023,Disc Golf,287,50
0,RE CARLO,6,2023,Disc Golf,282,52
0,PROCIDA,6,2023,Disc Golf,273,62
0,WURM,6,2023,Disc Golf,268,66
0,CALATRAVA,6,2023,Disc Golf,263,69
0,LUCREZIA,6,2023,Disc Golf,257,73
0,RUY GOMEZ,6,2023,Disc Golf,242,82
0,GASTONE,6,2023,Disc Golf,220,86
0,PISANA,6,2023,Disc Golf,192,88
0,MINA,30,2023,Dodgeball,348,21
0,DUNCANO,25,2023,Dodgeball,343,24
0,GUSMANO,21,2023,Dodgeball,300,41
0,DESDEMONA,18,2023,Dodgeball,287,50
0,ARVINO,16,2023,Dodgeball,468,1
0,IAGO,16,2023,Dodgeball,441,2
0,AZUCENA,16,2023,Dodgeball,353,16
0,ZACCARIA,16,2023,Dodgeball,289,49
0,DON CARLOS,14,2023,Dodgeball,378,8
0,ULDINO,14,2023,Dodgeball,365,12
0,SPARAFUCILE,14,2023,Dodgeball,363,13
0,ABIGAILLE,14,2023,Dodgeball,357,15
0,CASSIO,14,2023,Dodgeball,350,18
0,DON ALVARO,14,2023,Dodgeball,326,31
0,RIGOLETTO,14,2023,Dodgeball,309,36
0,DUCA DI MANTOVA,14,2023,Dodgeball,267,67
0,ALFREDO,12,2023,Dodgeball,436,4
0,RAMFIS,12,2023,Dodgeball,414,6
0,EZIO,12,2023,Dodgeball,381,7
0,FILIPPO II,12,2023,Dodgeball,350,17
0,CONTE DI LUNA,12,2023,Dodgeball,348,22
0,ULRICA,12,2023,Dodgeball,339,25
0,FORD,12,2023,Dodgeball,336,27
0,ODABELLA,12,2023,Dodgeball,311,34
0,GULNÀRA,12,2023,Dodgeball,308,37
0,STIFFELIO,12,2023,Dodgeball,297,42
0,AIDA,12,2023,Dodgeball,295,43
0,RE CARLO,12,2023,Dodgeball,282,52
0,BARBARIGO,12,2023,Dodgeball,281,55
0,GERMONT,12,2023,Dodgeball,279,57
0,ARRIGO,12,2023,Dodgeball,271,63
0,RAFFAELE,12,2023,Dodgeball,212,87
0,OTELLO,10,2023,Dodgeball,440,3
0,CORRADO,10,2023,Dodgeball,359,14
0,ATTILA,10,2023,Dodgeball,348,20
0,RODOLFO,10,2023,Dodgeball,307,38
0,BARBAROSSA,10,2023,Dodgeball,301,40
0,AROLDO,10,2023,Dodgeball,295,44
0,MACDUFF,10,2023,Dodgeball,292,46
0,ERNANI,10,2023,Dodgeball,289,47
0,RADAMES,10,2023,Dodgeball,280,56
0,PREZIOSILLA,10,2023,Dodgeball,277,59
0,FALSTAFF,10,2023,Dodgeball,275,60
0,ELVIRA,10,2023,Dodgeball,269,65
0,RENATO,8,2023,Dodgeball,418,5
0,MARCOVALDO,8,2023,Dodgeball,376,9
0,MALCOLM,8,2023,Dodgeball,373,10
0,ZAMORO,8,2023,Dodgeball,366,11
0,CONTE DI WALTER,8,2023,Dodgeball,349,19
0,GISELDA,8,2023,Dodgeball,344,23
0,MACBETH,8,2023,Dodgeball,338,26
0,ELENA,8,2023,Dodgeball,334,28
0,ALICE,8,2023,Dodgeball,333,29
0,VIOLETTA,8,2023,Dodgeball,319,32
0,LUISA MILLER,8,2023,Dodgeball,316,33
0,GUY DE MONTFORT,8,2023,Dodgeball,311,35
0,AMELIA,8,2023,Dodgeball,304,39
0,SEID,8,2023,Dodgeball,294,45
0,RODRIGO,8,2023,Dodgeball,282,51
0,NABUCODONOSOR,8,2023,Dodgeball,277,58
0,CALATRAVA,8,2023,Dodgeball,263,69
0,GILDA,8,2023,Dodgeball,262,70
0,ABDALLO,8,2023,Dodgeball,261,72
0,FRANCESCO FOSCARI,8,2023,Dodgeball,251,77
0,FENTON,8,2023,Dodgeball,250,78
0,RUY GOMEZ,8,2023,Dodgeball,242,82
0,PAGANO,6,2023,Dodgeball,327,30
0,EGBERTO,6,2023,Dodgeball,289,48
0,GODVINO,6,2023,Dodgeball,282,53
0,ALZIRA,6,2023,Dodgeball,281,54
0,ELISABETTA DI VALOIS,6,2023,Dodgeball,274,61
0,PROCIDA,6,2023,Dodgeball,273,62
0,LEONORA,6,2023,Dodgeball,269,64
0,WURM,6,2023,Dodgeball,268,66
0,LIDA,6,2023,Dodgeball,264,68
0,ATALIBA,6,2023,Dodgeball,261,71
0,LUCREZIA,6,2023,Dodgeball,257,73
0,MEDORA,6,2023,Dodgeball,256,74
0,LINA,6,2023,Dodgeball,255,75
0,VICLINDA,6,2023,Dodgeball,255,76
0,ROLANDO,6,2023,Dodgeball,247,79
0,MANRICO,6,2023,Dodgeball,245,80
0,STANKAR,6,2023,Dodgeball,243,81
0,AMNERIS,6,2023,Dodgeball,233,83
0,CONTE RICCARDO,6,2023,Dodgeball,232,84
0,FRA MELITONE,6,2023,Dodgeball,232,85
0,GASTONE,6,2023,Dodgeball,220,86
0,PISANA,6,2023,Dodgeball,192,88
0,ODABELLA,30,2023,Freccette,311,34
0,ALFREDO,25,2023,Freccette,436,4
0,DON ALVARO,21,2023,Freccette,326,31
0,GUSMANO,18,2023,Freccette,300,41
0,VIOLETTA,16,2023,Freccette,319,32
0,SEID,16,2023,Freccette,294,45
0,RADAMES,16,2023,Freccette,280,56
0,WURM,16,2023,Freccette,268,66
0,ARVINO,14,2023,Freccette,468,1
0,RENATO,14,2023,Freccette,418,5
0,CORRADO,14,2023,Freccette,359,14
0,LUISA MILLER,14,2023,Freccette,316,33
0,GULNÀRA,14,2023,Freccette,308,37
0,ALZIRA,14,2023,Freccette,281,54
0,LEONORA,14,2023,Freccette,269,64
0,ABDALLO,14,2023,Freccette,261,72
0,OTELLO,12,2023,Freccette,440,3
0,RAMFIS,12,2023,Freccette,414,6
0,EZIO,12,2023,Freccette,381,7
0,MALCOLM,12,2023,Freccette,373,10
0,SPARAFUCILE,12,2023,Freccette,363,13
0,CASSIO,12,2023,Freccette,350,18
0,ATTILA,12,2023,Freccette,348,20
0,GISELDA,12,2023,Freccette,344,23
0,DUNCANO,12,2023,Freccette,343,24
0,AMELIA,12,2023,Freccette,304,39
0,BARBAROSSA,12,2023,Freccette,301,40
0,STIFFELIO,12,2023,Freccette,297,42
0,MACDUFF,12,2023,Freccette,292,46
0,PROCIDA,12,2023,Freccette,273,62
0,ARRIGO,12,2023,Freccette,271,63
0,FRANCESCO FOSCARI,12,2023,Freccette,251,77
0,ULDINO,10,2023,Freccette,365,12
0,CONTE DI WALTER,10,2023,Freccette,349,19
0,CONTE DI LUNA,10,2023,Freccette,348,22
0,ULRICA,10,2023,Freccette,339,25
0,FORD,10,2023,Freccette,336,27
0,ALICE,10,2023,Freccette,333,29
0,RODOLFO,10,2023,Freccette,307,38
0,AIDA,10,2023,Freccette,295,43
0,AROLDO,10,2023,Freccette,295,44
0,EGBERTO,10,2023,Freccette,289,48
0,ELISABETTA DI VALOIS,10,2023,Freccette,274,61
0,GASTONE,10,2023,Freccette,220,86
0,IAGO,8,2023,Freccette,441,2
0,DON CARLOS,8,2023,Freccette,378,8
0,MARCOVALDO,8,2023,Freccette,376,9
0,ZAMORO,8,2023,Freccette,366,11
0,AZUCENA,8,2023,Freccette,353,16
0,FILIPPO II,8,2023,Freccette,350,17
0,MINA,8,2023,Freccette,348,21
0,ELENA,8,2023,Freccette,334,28
0,PAGANO,8,2023,Freccette,327,30
0,RIGOLETTO,8,2023,Freccette,309,36
0,GODVINO,8,2023,Freccette,282,53
0,BARBARIGO,8,2023,Freccette,281,55
0,ELVIRA,8,2023,Freccette,269,65
0,GILDA,8,2023,Freccette,262,70
0,MEDORA,8,2023,Freccette,256,74
0,LINA,8,2023,Freccette,255,75
0,VICLINDA,8,2023,Freccette,255,76
0,FENTON,8,2023,Freccette,250,78
0,MANRICO,8,2023,Freccette,245,80
0,STANKAR,8,2023,Freccette,243,81
0,CONTE RICCARDO,8,2023,Freccette,232,84
0,RAFFAELE,8,2023,Freccette,212,87
0,ABIGAILLE,6,2023,Freccette,357,15
0,MACBETH,6,2023,Freccette,338,26
0,GUY DE MONTFORT,6,2023,Freccette,311,35
0,ERNANI,6,2023,Freccette,289,47
0,ZACCARIA,6,2023,Freccette,289,49
0,DESDEMONA,6,2023,Freccette,287,50
0,RODRIGO,6,2023,Freccette,282,51
0,RE CARLO,6,2023,Freccette,282,52
0,GERMONT,6,2023,Freccette,279,57
0,NABUCODONOSOR,6,2023,Freccette,277,58
0,PREZIOSILLA,6,2023,Freccette,277,59
0,FALSTAFF,6,2023,Freccette,275,60
0,DUCA DI MANTOVA,6,2023,Freccette,267,67
0,LIDA,6,2023,Freccette,264,68
0,CALATRAVA,6,2023,Freccette,263,69
0,ATALIBA,6,2023,Freccette,261,71
0,LUCREZIA,6,2023,Freccette,257,73
0,ROLANDO,6,2023,Freccette,247,79
0,RUY GOMEZ,6,2023,Freccette,242,82
0,AMNERIS,6,2023,Freccette,233,83
0,FRA MELITONE,6,2023,Freccette,232,85
0,PISANA,6,2023,Freccette,192,88
0,MALCOLM,30,2023,Free Climbing,373,10
0,OTELLO,25,2023,Free Climbing,440,3
0,CASSIO,21,2023,Free Climbing,350,18
0,RAMFIS,18,2023,Free Climbing,414,6
0,IAGO,16,2023,Free Climbing,441,2
0,RENATO,16,2023,Free Climbing,418,5
0,CONTE DI WALTER,16,2023,Free Climbing,349,19
0,PAGANO,16,2023,Free Climbing,327,30
0,ARVINO,14,2023,Free Climbing,468,1
0,EZIO,14,2023,Free Climbing,381,7
0,ABIGAILLE,14,2023,Free Climbing,357,15
0,CONTE DI LUNA,14,2023,Free Climbing,348,22
0,GISELDA,14,2023,Free Climbing,344,23
0,MACBETH,14,2023,Free Climbing,338,26
0,GULNÀRA,14,2023,Free Climbing,308,37
0,FRA MELITONE,14,2023,Free Climbing,232,85
0,ALFREDO,12,2023,Free Climbing,436,4
0,ZAMORO,12,2023,Free Climbing,366,11
0,AZUCENA,12,2023,Free Climbing,353,16
0,DON ALVARO,12,2023,Free Climbing,326,31
0,ODABELLA,12,2023,Free Climbing,311,34
0,RIGOLETTO,12,2023,Free Climbing,309,36
0,BARBAROSSA,12,2023,Free Climbing,301,40
0,EGBERTO,12,2023,Free Climbing,289,48
0,RE CARLO,12,2023,Free Climbing,282,52
0,ALZIRA,12,2023,Free Climbing,281,54
0,NABUCODONOSOR,12,2023,Free Climbing,277,58
0,ELISABETTA DI VALOIS,12,2023,Free Climbing,274,61
0,ARRIGO,12,2023,Free Climbing,271,63
0,WURM,12,2023,Free Climbing,268,66
0,MEDORA,12,2023,Free Climbing,256,74
0,MANRICO,12,2023,Free Climbing,245,80
0,DON CARLOS,10,2023,Free Climbing,378,8
0,DUNCANO,10,2023,Free Climbing,343,24
0,VIOLETTA,10,2023,Free Climbing,319,32
0,AMELIA,10,2023,Free Climbing,304,39
0,AIDA,10,2023,Free Climbing,295,43
0,RADAMES,10,2023,Free Climbing,280,56
0,GERMONT,10,2023,Free Climbing,279,57
0,FALSTAFF,10,2023,Free Climbing,275,60
0,LEONORA,10,2023,Free Climbing,269,64
0,DUCA DI MANTOVA,10,2023,Free Climbing,267,67
0,LIDA,10,2023,Free Climbing,264,68
0,ABDALLO,10,2023,Free Climbing,261,72
0,MARCOVALDO,8,2023,Free Climbing,376,9
0,SPARAFUCILE,8,2023,Free Climbing,363,13
0,CORRADO,8,2023,Free Climbing,359,14
0,FILIPPO II,8,2023,Free Climbing,350,17
0,ATTILA,8,2023,Free Climbing,348,20
0,MINA,8,2023,Free Climbing,348,21
0,FORD,8,2023,Free Climbing,336,27
0,ALICE,8,2023,Free Climbing,333,29
0,LUISA MILLER,8,2023,Free Climbing,316,33
0,GUY DE MONTFORT,8,2023,Free Climbing,311,35
0,RODOLFO,8,2023,Free Climbing,307,38
0,AROLDO,8,2023,Free Climbing,295,44
0,MACDUFF,8,2023,Free Climbing,292,46
0,ERNANI,8,2023,Free Climbing,289,47
0,DESDEMONA,8,2023,Free Climbing,287,50
0,GODVINO,8,2023,Free Climbing,282,53
0,ATALIBA,8,2023,Free Climbing,261,71
0,FRANCESCO FOSCARI,8,2023,Free Climbing,251,77
0,FENTON,8,2023,Free Climbing,250,78
0,ROLANDO,8,2023,Free Climbing,247,79
0,GASTONE,8,2023,Free Climbing,220,86
0,PISANA,8,2023,Free Climbing,192,88
0,ULDINO,6,2023,Free Climbing,365,12
0,ULRICA,6,2023,Free Climbing,339,25
0,ELENA,6,2023,Free Climbing,334,28
0,GUSMANO,6,2023,Free Climbing,300,41
0,STIFFELIO,6,2023,Free Climbing,297,42
0,SEID,6,2023,Free Climbing,294,45
0,ZACCARIA,6,2023,Free Climbing,289,49
0,RODRIGO,6,2023,Free Climbing,282,51
0,BARBARIGO,6,2023,Free Climbing,281,55
0,PREZIOSILLA,6,2023,Free Climbing,277,59
0,PROCIDA,6,2023,Free Climbing,273,62
0,ELVIRA,6,2023,Free Climbing,269,65
0,CALATRAVA,6,2023,Free Climbing,263,69
0,GILDA,6,2023,Free Climbing,262,70
0,LUCREZIA,6,2023,Free Climbing,257,73
0,LINA,6,2023,Free Climbing,255,75
0,VICLINDA,6,2023,Free Climbing,255,76
0,STANKAR,6,2023,Free Climbing,243,81
0,RUY GOMEZ,6,2023,Free Climbing,242,82
0,AMNERIS,6,2023,Free Climbing,233,83
0,CONTE RICCARDO,6,2023,Free Climbing,232,84
0,RAFFAELE,6,2023,Free Climbing,212,87
0,ARVINO,30,2023,Grazielle,468,1
0,STIFFELIO,25,2023,Grazielle,297,42
0,CASSIO,21,2023,Grazielle,350,18
0,MARCOVALDO,18,2023,Grazielle,376,9
0,RAMFIS,17,2023,Grazielle,414,6
0,ABIGAILLE,17,2023,Grazielle,357,15
0,RADAMES,17,2023,Grazielle,280,56
0,GERMONT,17,2023,Grazielle,279,57
0,ALFREDO,16,2023,Grazielle,436,4
0,EZIO,16,2023,Grazielle,381,7
0,CORRADO,16,2023,Grazielle,359,14
0,RODOLFO,16,2023,Grazielle,307,38
0,IAGO,15,2023,Grazielle,441,2
0,DON CARLOS,15,2023,Grazielle,378,8
0,SPARAFUCILE,15,2023,Grazielle,363,13
0,RIGOLETTO,15,2023,Grazielle,309,36
0,ROLANDO,15,2023,Grazielle,247,79
0,FILIPPO II,14,2023,Grazielle,350,17
0,CONTE DI LUNA,14,2023,Grazielle,348,22
0,FORD,14,2023,Grazielle,336,27
0,ALICE,14,2023,Grazielle,333,29
0,LIDA,14,2023,Grazielle,264,68
0,AZUCENA,13,2023,Grazielle,353,16
0,GISELDA,13,2023,Grazielle,344,23
0,MACBETH,13,2023,Grazielle,338,26
0,ERNANI,13,2023,Grazielle,289,47
0,GODVINO,13,2023,Grazielle,282,53
0,DUCA DI MANTOVA,13,2023,Grazielle,267,67
0,OTELLO,12,2023,Grazielle,440,3
0,PAGANO,12,2023,Grazielle,327,30
0,BARBAROSSA,12,2023,Grazielle,301,40
0,GUSMANO,12,2023,Grazielle,300,41
0,RE CARLO,12,2023,Grazielle,282,52
0,ATALIBA,12,2023,Grazielle,261,71
0,FRANCESCO FOSCARI,12,2023,Grazielle,251,77
0,RENATO,11,2023,Grazielle,418,5
0,ZAMORO,11,2023,Grazielle,366,11
0,AMELIA,11,2023,Grazielle,304,39
0,AIDA,11,2023,Grazielle,295,43
0,MACDUFF,11,2023,Grazielle,292,46
0,ALZIRA,11,2023,Grazielle,281,54
0,FENTON,11,2023,Grazielle,250,78
0,ATTILA,10,2023,Grazielle,348,20
0,GULNÀRA,10,2023,Grazielle,308,37
0,RODRIGO,10,2023,Grazielle,282,51
0,ELISABETTA DI VALOIS,10,2023,Grazielle,274,61
0,ARRIGO,10,2023,Grazielle,271,63
0,ABDALLO,10,2023,Grazielle,261,72
0,LUCREZIA,10,2023,Grazielle,257,73
0,GASTONE,10,2023,Grazielle,220,86
